x,y
458,230
469,532
884,706
468,193
165,314
355,771
556,672
531,734
914,603
482,927
833,620
155,788
760,472
366,835
905,619
479,767
680,837
829,679
385,543
996,883
740,154
392,118
570,295
791,495
403,995
800,220
562,301
237,887
772,251
537,714
318,396
955,121
446,795
281,106
910,461
173,890
689,602
825,618
516,361
124,629
449,392
328,888
221,386
322,212
765,975
544,701
995,452
444,991
390,845
335,314
144,550
699,853
678,434
470,269
440,905
422,597
186,844
277,493
363,117
153,888
899,807
689,578
545,649
486,572
120,571
588,822
658,712
916,921
119,667
396,919
870,939
526,846
537,716
628,415
390,468
464,860
661,317
190,599
256,416
455,286
358,364
195,949
208,656
974,405
695,371
346,159
746,623
422,344
640,228
285,245
497,994
585,342
107,982
614,771
504,795
774,515
810,999
667,139
640,945
305,866
617,582
612,765
244,555
641,255
807,453
193,994
502,718
939,683
199,294
831,622
604,493
662,291
771,879
463,461
958,305
554,723
559,131
341,397
135,445
710,358
647,362
870,325
795,527
787,350
452,769
592,906
726,772
550,760
814,383
153,447
811,662
467,794
350,702
186,335
317,336
836,685
103,290
875,713
230,654
194,354
230,800
434,417
454,983
165,368
216,692
745,724
366,954
910,862
378,394
911,616
833,473
339,939
724,216
387,180
967,247
737,457
623,590
704,331
651,155
248,541
860,972
897,991
463,486
683,997
882,319
654,398
860,518
381,107
462,899
615,958
178,709
937,777
863,505
958,275
324,810
368,679
182,242
403,809
793,853
124,912
772,506
901,373
950,733
253,595
600,881
530,424
858,997
616,479
456,692
450,616
642,263
277,824
545,562
146,576
513,941
873,413
907,220
363,760
492,373
838,339
298,151
134,290
655,537
711,491
554,710
814,827
651,757
545,154
462,803
497,721
558,239
602,880
693,463
338,552
105,911
345,418
432,319
730,158
279,329
285,471
340,472
794,722
676,352
774,414
264,447
281,136
639,710
857,922
510,224
660,707
964,726
698,579
553,750
563,609
230,780
404,539
421,804
590,732
555,339
795,683
962,777
141,737
302,256
905,906
354,135
695,421
183,255
999,615
167,154
266,933
394,653
965,143
918,751
942,311
921,849
156,285
350,761
297,536
739,978
288,746
758,384
862,741
169,571
316,224
315,267
858,904
550,291
139,669
834,933
414,143
417,550
997,356
911,312
255,195
565,773
109,870
439,202
622,463
625,454
991,387
706,525
561,833
622,989
792,396
791,970
377,422
655,792
537,549
165,719
795,471
981,952
785,611
964,270
201,971
901,984
754,192
824,609
409,221
448,688
186,230
540,625
787,192
697,517
488,390
213,190
684,986
969,569
118,282
865,903
318,305
961,745
693,877
574,691
890,693
587,978
996,934
143,436
981,862
149,270
102,526
470,438
375,797
209,435
754,688
241,216
123,490
217,710
484,437
538,849
143,878
852,916
943,126
931,687
231,797
358,593
994,861
615,824
396,830
729,158
818,926
783,467
543,118
601,126
333,529
621,248
311,663
885,355
176,756
931,934
702,493
324,575
545,961
620,204
699,285
544,245
676,926
347,444
923,604
594,402
964,978
328,342
262,384
771,561
369,262
452,269
702,923
205,949
310,543
330,912
712,394
425,359
906,845
938,891
330,977
692,218
121,802
262,960
976,636
127,379
914,395
202,479
963,876
197,751
196,662
316,998
195,342
956,621
450,135
142,112
477,636
157,202
687,998
424,401
414,181
980,644
680,909
208,606
646,776
611,991
514,394
281,640
820,106
569,620
909,112
281,257
429,232
465,584
358,752
800,879
828,455
964,588
826,716
335,621
891,983
476,128
125,324
324,194
151,262
645,770
399,805
747,497
136,882
165,156
657,363
323,259
210,809
769,623
670,187
847,378
129,396
946,630
190,518
711,650
111,742
134,161
666,139
396,323
335,261
375,818
930,380
523,790
122,724
916,133
341,543
295,772
573,985
132,793
212,316
424,946
613,851
988,387
804,332
442,209
668,541
778,594
354,246
370,887
330,293
555,355
580,531
973,793
705,666
434,325
411,131
553,765
551,327
756,552
606,737
625,971
179,852
386,632
341,714
696,221
359,144
390,596
353,236
545,392
700,465
897,410
439,983
414,531
864,522
484,727
815,571
197,646
512,116
952,707
140,832
235,876
835,809
170,942
449,692
500,145
374,721
659,119
728,519
595,165
863,316
580,306
602,425
553,320
918,391
182,143
144,528
727,527
951,809
290,340
909,716
570,994
637,606
580,322
459,900
734,966
949,820
269,927
484,853
534,684
714,446
288,515
969,709
773,847
665,149
349,688
896,861
850,142
830,790
771,255
644,929
676,648
486,436
640,181
200,959
493,477
266,752
629,390
678,955
150,354
347,216
595,654
440,484
871,151
301,646
602,243
825,790
524,935
881,493
175,275
489,573
627,826
636,147
675,368
511,742
955,291
615,921
125,611
653,359
180,626
912,739
679,278
250,770
807,187
754,846
918,786
517,692
292,298
154,442
287,414
846,965
383,171
909,105
498,836
521,687
716,193
655,639
301,954
855,949
682,196
751,314
624,678
703,966
931,690
891,629
268,688
497,503
927,865
782,512
993,240
143,101
263,380
267,441
907,354
440,202
948,638
542,677
523,170
438,189
930,640
115,833
293,201
205,199
201,513
271,851
371,616
603,522
115,801
259,251
543,308
956,750
619,504
745,158
400,490
926,764
437,809
701,440
819,617
820,401
299,657
574,909
138,750
349,105
423,372
764,136
305,822
833,197
641,346
550,820
836,502
833,515
886,433
935,174
244,117
901,911
154,356
684,813
930,767
369,274
152,644
799,125
369,513
861,689
866,222
939,941
765,342
523,579
827,552
528,467
164,463
414,322
443,108
265,278
614,610
885,907
284,632
130,700
450,295
113,496
635,306
287,254
207,439
103,832
792,524
311,845
335,783
360,366
574,715
285,178
962,221
471,246
674,633
617,967
988,914
179,437
793,571
804,764
442,320
379,177
288,539
907,112
614,779
850,525
880,468
960,487
337,680
225,257
408,356
986,554
263,874
732,604
957,615
652,223
299,287
748,559
117,483
458,897
517,461
456,105
781,809
249,210
519,147
248,526
856,723
116,471
744,513
305,117
303,645
925,967
132,298
378,457
597,358
475,183
191,573
821,147
459,532
890,504
977,531
367,588
953,571
810,461
575,308
362,856
308,895
566,350
401,174
341,305
206,454
961,670
558,107
237,978
783,861
313,133
178,832
399,532
317,584
592,1000
513,602
400,923
442,733
740,743
657,894
232,443
229,439
729,484
840,200
156,942
528,503
990,361
627,820
904,649
110,851
482,279
667,952
764,595
529,773
490,451
579,134
989,513
776,460
486,317
935,196
432,687
734,148
581,830
691,707
930,688
156,533
414,286
494,321
570,309
984,138
501,766
523,435
786,683
306,157
988,328
798,476
377,728
335,876
701,999
306,993
835,527
600,101
441,479
393,728
658,553
390,695
322,419
240,931
555,445
122,808
875,598
303,487
946,473
113,129
365,517
131,827
675,852
643,623
792,100
243,211
270,590
576,842
441,700
995,502
616,421
389,728
411,234
128,272
308,678
736,235
327,478
655,313
315,517
879,616
730,830
501,803
466,307
302,491
597,941
661,754
424,455
990,373
515,976
336,173
579,534
982,268
561,877
768,133
255,992
810,324
848,628
854,554
470,296
715,619
125,278
356,637
455,594
937,943
316,944
278,462
630,918
797,932
193,941
516,715
345,737
658,601
432,818
431,939
311,503
848,214
814,628
295,566
433,208
755,896
315,138
552,807
365,646
593,394
240,234
825,679
546,780
654,678
905,580
757,657
161,527
104,447
980,123
546,219
348,494
844,561
756,952
692,810
745,821
763,807
405,522
405,696
918,351
893,926
262,943
735,504
701,954
876,452
606,630
182,493
936,169
515,263
452,202
983,584
527,143
759,931
190,698
134,374
753,615
895,277
922,319
570,398
342,678
221,797
671,195
680,909
683,481
635,582
885,291
495,184
230,539
158,733
823,876
509,627
922,128
707,509
510,812
550,377
236,417
102,757
247,911
184,374
373,582
624,689
394,904
155,595
838,153
437,100
713,741
195,954
469,380
524,686
912,636
908,826
632,241
929,200
241,290
565,711
489,736
303,887
494,666
223,730
986,830
875,873
585,476
205,571
129,391
681,519
517,615
771,170
757,983
625,457
355,347
272,816
120,366
386,721
830,474
507,965
683,755
170,483
855,748
576,427
230,396
119,101
556,603
138,199
893,859
731,321
304,753
912,280
709,139
223,665
648,467
346,515
262,998
108,556
298,973
816,342
394,816
875,435
416,413
856,885
432,827
706,329
305,601
341,904
558,486
387,825
754,119
617,821
687,497
262,567
501,538
783,809
975,431
732,512
890,658
877,426
912,692
517,379
391,113
269,856
722,762
477,100
577,901
135,110
840,340
355,801
808,494
947,183
166,925
806,939
280,809
960,481
480,215
992,582
924,631
955,426
841,922
593,820
452,946
266,558
612,490
873,524
929,986
511,366
691,986
160,298
832,937
782,559
615,410
245,569
424,178
193,270
144,709
413,382
458,375
678,150
540,916
363,142
879,802
172,620
153,545
982,797
230,583
380,604
693,645
113,262
500,266
719,606
408,877
573,813
642,973
801,400
737,462
316,694
278,533
400,182
865,448
704,836
138,131
383,209
741,946
785,694
146,854
600,685
769,278
757,657
466,509
671,207
854,552
204,939
489,472
505,706
601,859
447,272
696,654
378,535
120,504
349,371
923,210
207,905
933,301
555,472
651,714
242,935
965,572
187,883
105,567
981,181
419,766
386,772
556,461
621,882
463,347
276,759
304,140
987,989
495,294
139,691
231,253
644,601
764,252
261,960
993,889
723,654
624,673
194,607
901,510
300,294
924,814
121,738
617,295
404,982
740,559
265,201
920,628
581,599
626,733
877,609
192,942
702,455
401,595
738,274
212,595
804,969
576,194
927,353
110,989
221,989
851,166
788,919
387,937
218,931
719,834
902,621
1000,905
463,803
245,659
656,336
887,636
387,465
174,649
619,528
392,389
698,953
960,283
856,638
593,505
175,894
710,431
706,823
256,818
804,150
858,289
206,679
237,208
284,976
447,145
578,496
451,860
335,182
629,744
515,622
778,394
574,382
128,396
977,436
100,877
130,951
919,823
133,220
152,307
767,338
606,629
519,770
866,817
587,371
969,862
452,602
743,448
635,939
949,310
971,457
701,647
153,426
618,571
458,980
118,606
819,163
209,410
811,104
312,672
244,205
239,157
493,180
902,733
328,271
873,261
554,255
950,853
427,959
219,706
438,236
723,226
500,971
942,915
899,502
966,300
432,771
258,307
187,660
515,254
950,448
157,723
314,676
605,673
644,624
513,616
230,858
559,774
462,748
820,256
285,890
349,965
305,268
781,233
388,652
583,182
694,497
868,531
835,574
102,192
356,192
505,923
568,231
307,809
837,342
313,347
864,733
459,821
438,844
575,486
523,739
342,223
180,345
783,148
566,920
749,903
366,670
921,889
369,106
830,142
962,789
150,839
219,991
696,889
325,850
677,544
359,467
830,279
197,667
594,308
776,383
469,934
528,494
544,738
968,972
418,638
890,190
262,763
152,289
926,622
659,374
957,171
504,558
717,745
970,292
118,475
587,591
525,286
900,432
102,928
766,117
856,799
337,146
101,593
412,970
714,890
787,911
521,876
696,904
946,979
288,523
915,107
815,478
128,361
881,241
365,465
479,383
859,310
313,504
168,219
932,631
655,401
318,195
270,171
728,775
729,599
126,242
572,124
196,260
873,223
788,519
346,211
454,196
347,537
631,599
622,674
633,659
752,437
852,735
935,488
775,783
813,101
656,285
423,630
776,430
203,841
825,333
568,102
111,513
582,991
604,306
927,957
343,510
399,229
636,445
781,581
496,281
458,335
178,143
695,799
260,353
591,413
200,152
980,231
758,453
227,720
488,588
641,952
158,599
125,233
850,806
451,485
512,468
836,562
356,776
570,229
468,914
632,567
161,393
482,836
921,593
652,134
110,518
141,367
262,786
600,602
114,332
834,782
520,442
604,846
516,397
720,903
385,873
433,998
370,809
697,556
642,595
291,618
139,474
169,872
325,881
244,404
639,190
296,265
842,810
371,929
388,664
177,619
321,272
587,157
579,719
234,400
361,249
782,509
180,849
515,978
962,728
490,697
930,211
126,266
197,277
952,528
209,605
434,725
995,773
310,945
719,221
967,252
283,543
554,276
201,230
822,982
682,353
199,849
929,401
220,688
790,501
547,121
564,480
536,656
864,106
663,327
330,148
991,225
651,656
641,879
967,995
414,152
474,551
461,768
642,917
424,499
867,459
652,976
199,206
545,262
999,589
875,705
421,515
855,141
564,345
164,854
812,106
603,759
699,848
909,859
276,258
535,690
914,537
166,351
526,669
569,507
672,671
151,330
132,812
398,230
461,863
459,120
537,296
176,223
712,728
880,323
306,266
425,674
167,847
234,972
555,340
194,911
173,977
525,247
893,506
745,925
553,407
363,678
797,547
154,916
422,877
993,998
772,135
575,778
371,649
750,370
214,534
232,856
799,128
137,685
505,403
227,537
483,719
548,424
783,582
942,854
189,997
290,783
372,709
952,303
418,929
399,431
834,451
958,670
307,834
459,963
916,910
533,205
411,132
265,815
852,228
